from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
7217,7217,4,0,15496941,15496858
7217,7217,4,0,15496942,15496842
7217,7217,4,0,15496943,15496859
7217,7217,4,0,15496963,15496877
7217,7217,4,0,15496964,15496878
7217,7217,4,0,15496965,15496879
7217,7217,4,0,15496966,15496880
7217,7217,4,0,15496967,15496881
7217,7217,4,0,15496968,15496882
7217,7217,4,0,15496969,15496883
7217,7217,4,0,15496970,15496884
7217,7217,4,0,15496971,15496885
7217,7217,4,0,15496972,15496886
7217,7217,4,0,15496973,15496887
7217,7217,4,0,15496974,15496888
7217,7217,4,0,15496975,15496889
7217,7217,4,0,15496976,15496890
7217,7217,4,0,15496977,15496891
7217,7217,4,0,15496978,15496892
7217,7217,4,0,15496979,15496893
7217,7217,4,0,15496997,15496924
7217,7217,4,0,15496998,15496923
7217,7217,4,0,15496999,15496922
7217,7217,4,0,15497000,15496921
7217,7217,4,0,15497001,15496920
7217,7217,4,0,15497002,15496919
7217,7217,4,0,15497003,15496918
7217,7217,4,0,15497004,15496917
7217,7217,4,0,15497005,15496916
7217,7217,4,0,15497006,15496915
7217,7217,4,0,15497007,15496914
7217,7217,4,0,15497008,15496913
7217,7217,4,0,15497009,15496912
7217,7217,4,0,15497010,15496911
7217,7217,4,0,15497011,15496910
7217,7217,4,0,15497012,15496925
7223,8960,2,360,,
7236,7236,0,0,,
7259,12173,0,240,,
7259,5352,0,240,,
7259,7095,0,240,,
7259,7166,0,240,,
7259,7207,0,240,,
7259,7214,0,240,,
7259,7259,0,240,,
728,689,0,240,,
728,898,0,240,,
7281,7281,0,240,,
7302,7302,0,240,,
7306,7306,0,240,,
7328,7261,2,300,,
7347,12188,2,300,,
7357,8960,2,300,,
737,442,2,600,,
737,678,0,240,,
737,742,2,300,,
738,441,2,600,,
7384,7384,0,240,,
74,11563,2,300,,
74,75,0,240,,
74,98,0,240,,
7416,8922,2,300,,
742,737,2,300,,
742,955,0,240,,
7429,7495,0,240,,
744,12168,2,300,,
744,12625,2,300,,
744,12626,2,300,,
744,1907,0,240,,
744,301,0,240,,
744,646,0,240,,
744,744,0,240,,
7444,7444,0,240,,
7444,7503,0,240,,
7444,7562,0,240,,
7445,7445,0,240,,
7445,7493,2,300,,
7446,7493,0,240,,
7446,7501,0,240,,
7446,7533,0,240,,
7449,7450,2,120,,
7449,7555,0,240,,
745,12027,0,240,,
7450,7450,0,240,,
7450,7489,0,240,,
7460,7460,0,240,,
7464,7475,2,360,,
7464,7576,0,240,,
7468,5216,0,240,,
7468,6727,0,240,,
7468,6736,0,240,,
7468,7468,0,240,,
7468,7469,0,240,,
7468,7591,0,240,,
7468,7635,0,240,,
7469,5216,2,120,,
7469,6727,0,240,,
7469,6736,2,120,,
7469,7468,0,240,,
7469,7591,2,120,,
7469,7635,0,240,,
7478,7461,2,360,,
7478,7478,0,240,,
7489,7489,0,240,,
7493,7446,0,240,,
7493,7493,0,240,,
7493,7533,0,240,,
75,11427,2,480,,
75,11542,2,420,,
75,48,0,240,,
75,74,0,240,,
7501,7493,0,240,,
7501,7501,0,240,,
7503,7503,0,240,,
7516,7516,4,0,15498020,15498007
7516,7516,4,0,15498021,15498008
7516,7516,4,0,15498022,15498009
7516,7516,4,0,15498023,15498010
7516,7516,4,0,15498024,15498011
7516,7516,4,0,15498025,15498012
7516,7516,4,0,15498026,15498013
7516,7516,4,0,15498027,15498014
7516,7516,4,0,15498028,15498015
7516,7516,4,0,15498029,15498016
7516,7516,4,0,15498030,15498017
7516,7516,4,0,15498031,15498018
7516,7516,4,0,15498032,15498019
7516,7516,4,0,15498291,15498288
7516,7516,4,0,15498292,15498289
7516,7516,4,0,15498293,15498290
7516,7516,4,0,15498294,15498280
7516,7516,4,0,15498295,15498281
7516,7516,4,0,15498296,15498282
7516,7516,4,0,15498297,15498284
7516,7516,4,0,15498298,15498287
7516,7516,4,0,15498299,15498278
7516,7516,4,0,15498300,15498279
7516,7516,4,0,15498301,15498283
7516,7516,4,0,15498302,15498285
7516,7516,4,0,15498303,15498286
7516,7516,4,0,15498316,15498315
7516,7516,4,0,15498317,15498304
7516,7516,4,0,15498318,15498306
7516,7516,4,0,15498319,15498308
7516,7516,4,0,15498320,15498309
7516,7516,4,0,15498321,15498307
7516,7516,4,0,15498322,15498310
7516,7516,4,0,15498323,15498311
7516,7516,4,0,15498324,15498312
7516,7516,4,0,15498325,15498313
7516,7516,4,0,15498326,15498314
7516,7516,4,0,15498327,15498305
7516,7516,4,0,15498339,15498332
7516,7516,4,0,15498340,15498336
7516,7516,4,0,15498341,15498337
7516,7516,4,0,15498342,15498338
7516,7516,4,0,15498343,15498333
7516,7516,4,0,15498344,15498329
7516,7516,4,0,15498345,15498331
7516,7516,4,0,15498346,15498328
7516,7516,4,0,15498347,15498330
7516,7516,4,0,15498348,15498334
7516,7516,4,0,15498349,15498335
7525,11206,0,240,,
7525,7525,0,240,,
7525,7563,0,240,,
7544,7544,4,0,15498045,15498033
7544,7544,4,0,15498046,15498034
7544,7544,4,0,15498047,15498035
7544,7544,4,0,15498048,15498036
7544,7544,4,0,15498049,15498037
7544,7544,4,0,15498050,15498038
7544,7544,4,0,15498051,15498039
7544,7544,4,0,15498052,15498040
7544,7544,4,0,15498053,15498041
7544,7544,4,0,15498054,15498042
7544,7544,4,0,15498055,15498043
7544,7544,4,0,15498056,15498044
7572,7572,4,0,15498063,15498057
7572,7572,4,0,15498064,15498058
7572,7572,4,0,15498065,15498059
7572,7572,4,0,15498066,15498060
7572,7572,4,0,15498067,15498061
7572,7572,4,0,15498068,15498062
7572,7572,4,0,15498373,15498360
7572,7572,4,0,15498374,15498361
7572,7572,4,0,15498375,15498366
7572,7572,4,0,15498376,15498367
7572,7572,4,0,15498377,15498368
7572,7572,4,0,15498378,15498350
7572,7572,4,0,15498379,15498369
7572,7572,4,0,15498380,15498370
7572,7572,4,0,15498381,15498351
7572,7572,4,0,15498382,15498352
7572,7572,4,0,15498383,15498353
7572,7572,4,0,15498384,15498354
7572,7572,4,0,15498385,15498364
7572,7572,4,0,15498386,15498357
7572,7572,4,0,15498387,15498358
7572,7572,4,0,15498388,15498359
7572,7572,4,0,15498389,15498362
7572,7572,4,0,15498390,15498363
7572,7572,4,0,15498391,15498365
7572,7572,4,0,15498392,15498355
7572,7572,4,0,15498393,15498356
7572,7572,4,0,15498394,15498371
7572,7572,4,0,15498395,15498372
7572,7572,4,0,15498417,15498416
7572,7572,4,0,15498418,15498403
7572,7572,4,0,15498419,15498404
7572,7572,4,0,15498420,15498406
7572,7572,4,0,15498421,15498405
7572,7572,4,0,15498422,15498407
7572,7572,4,0,15498423,15498408
7572,7572,4,0,15498424,15498409
7572,7572,4,0,15498425,15498410
7572,7572,4,0,15498426,15498411
7572,7572,4,0,15498427,15498412
7572,7572,4,0,15498428,15498413
7572,7572,4,0,15498429,15498414
7572,7572,4,0,15498430,15498415
7572,7572,4,0,15498431,15498396
7572,7572,4,0,15498432,15498397
7572,7572,4,0,15498433,15498398
7572,7572,4,0,15498434,15498399
7572,7572,4,0,15498435,15498400
7572,7572,4,0,15498436,15498401
7572,7572,4,0,15498437,15498402
7572,7572,4,0,15498454,15498451
7572,7572,4,0,15498455,15498452
7572,7572,4,0,15498456,15498453
7572,7572,4,0,15498457,15498438
7572,7572,4,0,15498458,15498439
7572,7572,4,0,15498459,15498440
7572,7572,4,0,15498460,15498441
7572,7572,4,0,15498461,15498442
7572,7572,4,0,15498462,15498443
7572,7572,4,0,15498463,15498444
7572,7572,4,0,15498464,15498445
7572,7572,4,0,15498465,15498446
7572,7572,4,0,15498466,15498447
7572,7572,4,0,15498467,15498448
7572,7572,4,0,15498468,15498449
7572,7572,4,0,15498469,15498450
7576,7629,0,240,,
758,1980,0,240,,
758,2054,0,240,,
7591,5216,2,120,,
7591,6727,0,240,,
7591,6736,2,120,,
7591,7468,2,120,,
7591,7469,2,120,,
7591,7591,2,120,,
7591,7635,0,240,,
76,12375,2,420,,
76,12681,2,300,,
76,76,0,240,,
76,8040,2,420,,
76,8535,2,360,,
76,9128,2,480,,
76,9307,0,240,,
7602,7602,4,0,15498075,15498069
7602,7602,4,0,15498076,15498070
7602,7602,4,0,15498077,15498071
7602,7602,4,0,15498078,15498072
7602,7602,4,0,15498079,15498073
7602,7602,4,0,15498080,15498074
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,15498473,15498503
7622,7622,4,0,15498475,15498505
7622,7622,4,0,15498476,15498509
7622,7622,4,0,15498478,15498507
7622,7622,4,0,15498481,15498511
7622,7622,4,0,15498483,15498493
7622,7622,4,0,15498485,15498495
7622,7622,4,0,15498486,15498501
7622,7622,4,0,15498488,15498497
7622,7622,4,0,15498490,15498513
7622,7622,4,0,15498491,15498514
7622,7622,4,0,15498517,15498548
7622,7622,4,0,15498519,15498550
7622,7622,4,0,15498521,15498552
7622,7622,4,0,15498524,15498556
7622,7622,4,0,15498526,15498538
7622,7622,4,0,15498528,15498540
7622,7622,4,0,15498530,15498541
7622,7622,4,0,15498532,15498543
7622,7622,4,0,15498534,15498545
7622,7622,4,0,15498536,15498554
7635,5216,0,240,,
7635,6727,2,120,,
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,13126,0,240,,
77,4881,2,120,,
77,77,0,240,,
77,95,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2057,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,13121,2,180,,
779,779,0,240,,
779,856,2,120,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
7929,7929,4,0,15500778,15500786
7929,7929,4,0,15500779,15500789
7929,7929,4,0,15500780,15500787
7929,7929,4,0,15500781,15500790
7929,7929,4,0,15500782,15500791
7929,7929,4,0,15500783,15500792
7929,7929,4,0,15500784,15500785
7929,7929,4,0,15500793,15500803
7929,7929,4,0,15500794,15500804
7929,7929,4,0,15500795,15500800
7929,7929,4,0,15500796,15500799
7929,7929,4,0,15500797,15500801
7929,7929,4,0,15500798,15500802
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,15500752,15500760
7979,7979,4,0,15500753,15500761
7979,7979,4,0,15500754,15500765
7979,7979,4,0,15500755,15500764
7979,7979,4,0,15500756,15500759
7979,7979,4,0,15500757,15500763
7979,7979,4,0,15500758,15500762
7979,7979,4,0,15500766,15500772
7979,7979,4,0,15500767,15500773
7979,7979,4,0,15500768,15500774
7979,7979,4,0,15500769,15500775
7979,7979,4,0,15500770,15500776
7979,7979,4,0,15500771,15500777
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,645,2,420,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,13126,2,600,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,645,2,540,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,4496,2,360,,
8040,8535,2,300,,
8040,9128,2,360,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12109,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8058,6468,2,360,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,2339,2,300,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8064,2338,2,360,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12109,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,1286,2,360,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,13126,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,13043,2,300,,
811,761,0,240,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,12857,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8283,8484,2,360,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8366,12946,0,240,,
8366,12947,0,240,,
8367,12946,0,240,,
8367,12947,0,240,,
8368,12946,2,360,,
8368,12947,2,360,,
8381,6683,2,360,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,15467521,15467647
8396,8396,4,0,15467522,15467627
8396,8396,4,0,15467523,15467643
8396,8396,4,0,15467524,15467625
8396,8396,4,0,15467525,15467634
8396,8396,4,0,15467526,15467628
8396,8396,4,0,15467527,15467641
8396,8396,4,0,15467528,15467630
8396,8396,4,0,15467529,15467629
8396,8396,4,0,15467530,15467637
8396,8396,4,0,15467531,15467636
8396,8396,4,0,15467532,15467626
8396,8396,4,0,15467533,15467635
8396,8396,4,0,15467534,15467631
8396,8396,4,0,15467535,15467632
8396,8396,4,0,15467536,15467645
8396,8396,4,0,15467537,15467644
8396,8396,4,0,15467538,15467638
8396,8396,4,0,15467539,15467639
8396,8396,4,0,15467540,15467640
8396,8396,4,0,15467541,15467633
8396,8396,4,0,15467542,15467646
8396,8396,4,0,15467543,15467642
8396,8396,4,0,15467567,15467684
8396,8396,4,0,15467568,15467672
8396,8396,4,0,15467569,15467673
8396,8396,4,0,15467570,15467674
8396,8396,4,0,15467571,15467676
8396,8396,4,0,15467572,15467678
8396,8396,4,0,15467573,15467679
8396,8396,4,0,15467574,15467671
8396,8396,4,0,15467575,15467685
8396,8396,4,0,15467576,15467677
8396,8396,4,0,15467577,15467680
8396,8396,4,0,15467578,15467683
8396,8396,4,0,15467579,15467681
8396,8396,4,0,15467580,15467675
8396,8396,4,0,15467581,15467682
8396,8396,4,0,15467597,15467707
8396,8396,4,0,15467598,15467709
8396,8396,4,0,15467599,15467711
8396,8396,4,0,15467600,15467710
8396,8396,4,0,15467601,15467713
8396,8396,4,0,15467602,15467714
8396,8396,4,0,15467603,15467712
8396,8396,4,0,15467604,15467702
8396,8396,4,0,15467605,15467704
8396,8396,4,0,15467606,15467703
8396,8396,4,0,15467607,15467705
8396,8396,4,0,15467608,15467708
8396,8396,4,0,15467609,15467701
8396,8396,4,0,15467610,15467706
8396,8396,4,0,15467648,15467559
8396,8396,4,0,15467649,15467545
8396,8396,4,0,15467650,15467552
8396,8396,4,0,15467651,15467547
8396,8396,4,0,15467652,15467566
8396,8396,4,0,15467653,15467550
8396,8396,4,0,15467654,15467560
8396,8396,4,0,15467655,15467546
8396,8396,4,0,15467656,15467553
8396,8396,4,0,15467657,15467563
8396,8396,4,0,15467658,15467548
8396,8396,4,0,15467659,15467551
8396,8396,4,0,15467660,15467565
8396,8396,4,0,15467661,15467561
8396,8396,4,0,15467662,15467562
8396,8396,4,0,15467663,15467564
8396,8396,4,0,15467664,15467549
8396,8396,4,0,15467665,15467554
8396,8396,4,0,15467666,15467555
8396,8396,4,0,15467667,15467556
8396,8396,4,0,15467668,15467557
8396,8396,4,0,15467669,15467558
8396,8396,4,0,15467670,15467544
8396,8396,4,0,15467686,15467588
8396,8396,4,0,15467687,15467595
8396,8396,4,0,15467688,15467584
8396,8396,4,0,15467689,15467596
8396,8396,4,0,15467690,15467582
8396,8396,4,0,15467691,15467587
8396,8396,4,0,15467692,15467586
8396,8396,4,0,15467693,15467589
8396,8396,4,0,15467694,15467583
8396,8396,4,0,15467695,15467591
8396,8396,4,0,15467696,15467590
8396,8396,4,0,15467697,15467585
8396,8396,4,0,15467698,15467593
8396,8396,4,0,15467699,15467594
8396,8396,4,0,15467700,15467592
8396,8396,4,0,15467715,15467624
8396,8396,4,0,15467716,15467618
8396,8396,4,0,15467717,15467615
8396,8396,4,0,15467718,15467620
8396,8396,4,0,15467719,15467621
8396,8396,4,0,15467720,15467623
8396,8396,4,0,15467721,15467622
8396,8396,4,0,15467722,15467619
8396,8396,4,0,15467723,15467613
8396,8396,4,0,15467724,15467612
8396,8396,4,0,15467725,15467611
8396,8396,4,0,15467726,15467614
8396,8396,4,0,15467727,15467616
8396,8396,4,0,15467728,15467617
8408,7646,2,300,,
8412,12946,0,240,,
8412,12947,0,240,,
8412,8367,2,300,,
8412,8412,0,240,,
8417,12947,2,360,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8483,8484,2,360,,
8484,8283,2,300,,
8485,8282,2,300,,
8485,8283,2,480,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,15725415,15725438
8497,8497,4,0,15725416,15725439
8497,8497,4,0,15725417,15725440
8497,8497,4,0,15725418,15725441
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
856,1143,2,300,,
856,176,2,360,,
856,240,2,420,,
856,8622,2,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,189,2,300,,
859,35,2,300,,
859,4881,2,420,,
859,645,2,300,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,240,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,13121,2,360,,
8622,2120,2,360,,
8622,779,2,300,,
8622,856,2,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2057,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8673,8673,0,240,,
8673,8674,0,240,,
8673,8743,2,420,,
8673,8751,0,240,,
